Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Rep_Periods,Timesteps_per_Rep_Period
,,,,,6337,12813,15512,27269.40764,33825.45643,4461,,
,,,,,6338,11684,14684,28019.74875,33331.57904,4332,,
,,,,,6339,10989,14061,27964.19671,32496.74725,4296,,
,,,,,6340,10759,13951,27634.05735,30858.24668,4300,,
,,,,,6341,10583,14001,28058.37685,30736.39387,4392,,
,,,,,6342,11085,15007,27159.70056,28831.95249,4692,,
,,,,,6343,12821,17708,26086.82014,26377.03325,5236,,
,,,,,6344,15975,20319,25649.85936,24677.80331,5598,,
,,,,,6345,17310,21388,25336.24766,23289.55204,5734,,
,,,,,6346,17575,21843,25180.04351,22376.53174,5775,,
,,,,,6347,18234,22717,26075.31397,22537.37824,5855,,
,,,,,6348,19116,23660,27297.71163,23429.23148,5874,,
,,,,,6349,19697,24195,28942.37016,26485.52064,5802,,
,,,,,6350,19747,24383,29252.81533,28311.6425,5804,,
,,,,,6351,20266,24887,28032.68576,29571.11357,5812,,
,,,,,6352,21632,26224,27426.16908,31718.27141,5853,,
,,,,,6353,23355,27986,26872.23926,33014.37469,5959,,
,,,,,6354,24791,29308,26514.09863,33874.16251,5954,,
,,,,,6355,22609,26613,26245.72404,34652.23975,5958,,
,,,,,6356,19720,23915,26114.4477,35278.695,6017,,
,,,,,6357,19499,22702,25589.808,34838.05074,5932,,
,,,,,6358,18040,21029,25364.71676,34630.09618,5602,,
,,,,,6359,16315,19064,25625.80256,34372.85214,5262,,
,,,,,6360,14632,17342,26868.1451,34190.8356,4908,,
,,,,,6361,13641,16446,28181.58444,32597.64389,4676,,
,,,,,6362,11890,14935,29109.31444,32508.3912,4586,,
,,,,,6363,11246,14410,29173.47755,31744.03824,4504,,
,,,,,6364,10814,14034,28891.50883,30536.87671,4485,,
,,,,,6365,10480,13743,29348.95095,30556.9828,4526,,
,,,,,6366,10642,14152,28415.54564,28623.0603,4765,,
,,,,,6367,11275,15098,27304.57767,25897.63551,5241,,
,,,,,6368,12190,16020,26800.40313,24683.68592,5756,,
,,,,,6369,13521,17771,26367.98764,23283.68501,5952,,
,,,,,6370,15611,19765,26121.10813,22371.09219,6074,,
,,,,,6371,17179,21259,26930.29234,22533.38714,6038,,
,,,,,6372,18528,22616,28107.74328,23480.38706,6014,,
,,,,,6373,19674,23792,29760.73109,26647.48193,5954,,
,,,,,6374,19715,23824,30146.55575,27609.38271,5907,,
,,,,,6375,19752,23949,28852.35235,27893.62825,5869,,
,,,,,6376,19798,24181,27770.1235,29467.08888,5888,,
,,,,,6377,20389,24756,27060.99052,30831.77753,5991,,
,,,,,6378,20138,24598,26602.65615,31901.01945,5979,,
,,,,,6379,21207,25471,26254.44365,32879.05487,6051,,
,,,,,6380,21526,26003,26072.85597,33697.92102,5988,,
,,,,,6381,21325,24790,25482.28615,33291.53354,5855,,
,,,,,6382,20058,23208,25331.60782,33147.62993,5489,,
,,,,,6383,18380,21168,25752.12858,33086.16453,4959,,
,,,,,6384,16114,18880,27411.55636,33018.82184,4511,,
,,,,,6385,13770,16698,28945.70882,31380.34945,3958,,
,,,,,6386,12111,15179,29822.54434,31249.76417,3609,,
,,,,,6387,11479,14628,29906.51643,30766.37324,3457,,
,,,,,6388,11023,14232,29669.44951,29581.77529,3197,,
,,,,,6389,10622,13867,30177.70506,30060.86836,3178,,
,,,,,6390,10687,14084,22906.70543,21709.0607,3221,,
,,,,,6391,11079,14553,21777.00591,20123.8666,3313,,
,,,,,6392,11650,15055,21071.40595,19131.64606,3429,,
,,,,,6393,12732,16596,20599.35768,17996.61124,3676,,
,,,,,6394,14727,18405,20214.65679,17189.79098,3879,,
,,,,,6395,16321,19853,20326.41006,17140.78931,4024,,
,,,,,6396,17723,21005,20666.17318,17601.69668,4086,,
,,,,,6397,19014,22181,21552.68855,20055.77818,4085,,
,,,,,6398,19196,22277,21238.41146,20465.11939,3990,,
,,,,,6399,19317,22386,19972.15811,19896.93986,4000,,
,,,,,6400,19425,22675,18816.44364,21920.5683,4057,,
,,,,,6401,20052,23292,18004.65476,23599.90839,4153,,
,,,,,6402,19945,23284,17559.40125,24916.82491,4218,,
,,,,,6403,21159,24024,17208.78759,25797.57487,4238,,
,,,,,6404,21483,24780,17032.67607,26362.69605,4346,,
,,,,,6405,21523,23740,16844.10139,26301.64925,4291,,
,,,,,6406,20071,22000,16893.99316,26291.82334,3980,,
,,,,,6407,17909,19841,17419.03002,26207.46106,3757,,
,,,,,6408,15419,17508,18729.49438,25115.18437,3879,,
,,,,,6409,12235,14814,19906.57693,22937.08252,3777,,
,,,,,6410,11144,14042,20428.4453,23059.54102,3716,,
,,,,,6411,10447,13626,20947.94164,22758.74194,3708,,
,,,,,6412,10255,13574,21241.35399,22354.89112,3712,,
,,,,,6413,10127,13676,21821.61636,22587.53679,3774,,
,,,,,6414,10681,14804,21447.03043,21510.29867,3874,,
,,,,,6415,12508,17680,20227.85647,19831.16942,4030,,
,,,,,6416,15748,20307,19429.51042,18764.81037,4235,,
,,,,,6417,17183,21210,18879.47594,17537.35946,4486,,
,,,,,6418,17452,21421,18433.45534,16645.12844,4629,,
,,,,,6419,18138,22115,18492.47189,16511.36668,4703,,
,,,,,6420,19053,22880,18729.15238,16900.59344,4694,,
,,,,,6421,19721,23304,19712.2048,19251.37516,4655,,
,,,,,6422,19785,23368,19614.74041,19599.16765,4597,,
,,,,,6423,20360,23756,18439.23565,21324.66192,4517,,
,,,,,6424,21647,25083,17580.33561,23757.53742,4500,,
,,,,,6425,23313,26955,17490.6695,25183.23199,4650,,
,,,,,6426,24798,28632,17837.69022,26201.13471,4731,,
,,,,,6427,23024,26465,18048.64092,26778.99131,4772,,
,,,,,6428,20488,24241,18130.32106,27130.71939,4848,,
,,,,,6429,20386,23043,18009.09585,26990.96369,4719,,
,,,,,6430,18560,20880,17863.68168,27012.17481,4454,,
,,,,,6431,16462,18711,17712.54055,27078.60396,4239,,
,,,,,6432,14455,16794,17634.56378,26871.55511,4002,,
,,,,,6433,12573,15152,17976.34445,24991.98613,4045,,
,,,,,6434,11483,14367,18404.78324,24654.03047,3957,,
,,,,,6435,10830,13845,18786.38432,24152.81653,3922,,
,,,,,6436,10624,13776,19050.42195,23300.97201,3929,,
,,,,,6437,10475,13876,19656.5031,23386.55106,4010,,
,,,,,6438,11005,14955,25635.73081,29094.77234,4225,,
,,,,,6439,12845,17729,24537.05535,26938.32536,4575,,
,,,,,6440,16157,20207,24004.58684,25704.60329,5029,,
,,,,,6441,17468,21019,23588.83484,24325.74886,5193,,
,,,,,6442,17563,21289,23346.8977,23384.95641,5342,,
,,,,,6443,18143,22050,24155.09729,23510.27797,5409,,
,,,,,6444,19072,22884,25252.93102,24381.53212,5480,,
,,,,,6445,19685,23466,26905.02424,27483.472,5437,,
,,,,,6446,19738,23629,27513.21489,29718.81991,5400,,
,,,,,6447,20336,24119,26849.56021,30440.08714,5335,,
,,,,,6448,21725,25564,26686.9778,31419.48822,5408,,
,,,,,6449,23496,27464,26665.51456,32037.12777,5545,,
,,,,,6450,25082,28945,26645.59611,32746.98246,5526,,
,,,,,6451,23155,26621,26590.15861,33636.64522,5495,,
,,,,,6452,20570,24382,26603.35565,34395.80459,5523,,
,,,,,6453,20412,22999,26108.61329,33990.3308,5315,,
,,,,,6454,18712,21148,25685.78736,33901.08462,4938,,
,,,,,6455,16706,18957,25483.79135,33955.6992,4669,,
,,,,,6456,14676,17089,25913.25809,34640.97621,4504,,
,,,,,6457,12811,15420,26460.93225,33861.24126,4271,,
,,,,,6458,11690,14663,27002.42156,33910.10386,4192,,
,,,,,6459,11021,14104,26768.38408,33506.75957,4088,,
,,,,,6460,10812,14005,26276.04286,32343.35299,4030,,
,,,,,6461,10658,14077,26563.10578,32397.53052,4096,,
,,,,,6462,11226,15125,25564.9803,30635.79761,4314,,
,,,,,6463,12986,17665,24401.18753,28379.1337,4795,,
,,,,,6464,16160,20220,23835.70089,27007.22635,5245,,
,,,,,6465,17602,21325,23435.40705,25502.73178,5373,,
,,,,,6466,18028,21817,23213.56215,24530.6571,5400,,
,,,,,6467,18879,22577,24039.28297,24588.81616,5428,,
,,,,,6468,19959,23406,25193.37496,25299.66192,5461,,
,,,,,6469,20667,23819,27115.42454,28449.429,5427,,
,,,,,6470,20742,23977,28111.40134,30709.90216,5413,,
,,,,,6471,21309,24392,27689.44135,31053.40464,5386,,
,,,,,6472,22650,25639,27400.61986,31417.5484,5449,,
,,,,,6473,24246,27217,27032.20634,31335.67546,5593,,
,,,,,6474,25858,28737,26770.94833,31219.51045,5587,,
,,,,,6475,24203,26864,26485.29585,31122.83703,5561,,
,,,,,6476,21554,24399,26251.25928,31015.67021,5611,,
,,,,,6477,20907,23209,25666.71295,29914.78872,5490,,
,,,,,6478,19313,21523,25407.49795,29309.82669,5181,,
,,,,,6479,17302,19457,25543.4135,29140.78085,4779,,
,,,,,6480,15272,17524,26495.47647,29992.17781,4414,,
,,,,,6481,13351,15932,27371.08529,30334.22778,4178,,
,,,,,6482,12191,15088,28250.25189,31028.27805,4078,,
,,,,,6483,11461,14475,28136.29548,30754.70591,4022,,
,,,,,6484,11180,14311,27923.37989,30110.10022,4024,,
,,,,,6485,10970,14333,28467.80127,30518.05229,4105,,
,,,,,6486,11479,15457,27582.79588,28972.33335,4342,,
,,,,,6487,13254,18314,26491.86428,26964.78288,4649,,
,,,,,6488,16497,20945,26038.81268,25895.2433,5083,,
,,,,,6489,17846,22100,25666.04791,24656.78641,5215,,
,,,,,6490,18112,22416,25493.62252,23922.21552,5278,,
,,,,,6491,18789,23085,26368.32637,24243.67872,5342,,
,,,,,6492,19659,23820,27557.69963,25289.89733,5322,,
,,,,,6493,20278,24319,29497.77409,28695.03864,5280,,
,,,,,6494,20305,24475,30195.79022,29948.11007,5254,,
,,,,,6495,20815,24713,29173.21521,28748.32959,5227,,
,,,,,6496,22119,25819,28222.37841,27297.94742,5247,,
,,,,,6497,23749,27407,27385.46354,25628.68409,5386,,
,,,,,6498,25096,28652,26828.25157,24769.43502,5401,,
,,,,,6499,22998,26631,26446.98549,25302.24024,5365,,
,,,,,6500,20440,24602,26331.99422,25684.70634,5402,,
,,,,,6501,20177,23321,25914.7737,25368.85999,5248,,
,,,,,6502,18697,21513,25884.80797,25698.36763,4982,,
,,,,,6503,16757,19419,26399.80705,26354.7651,4687,,
,,,,,6504,14778,17578,27904.44741,28314.111,4297,,
,,,,,6505,12977,16088,29300.93131,31004.24685,3998,,
,,,,,6506,11802,15187,30335.05067,32710.86798,3935,,
,,,,,6507,11080,14571,30429.94475,33301.98553,4010,,
,,,,,6508,10823,14464,30159.86187,32917.3488,4074,,
,,,,,6509,10643,14527,30615.7011,33607.54556,4186,,
,,,,,6510,11154,15633,29717.10547,32308.71659,4479,,
,,,,,6511,12871,18438,28626.2573,30418.16418,5003,,
,,,,,6512,16171,21440,28167.71768,29436.92549,5489,,
,,,,,6513,17689,22538,27754.81143,28269.80442,5512,,
,,,,,6514,18041,22992,27518.62879,27615.76309,5502,,
,,,,,6515,18711,23787,28354.27283,27992.03309,5500,,
,,,,,6516,19573,24580,29545.15413,29076.68207,5492,,
,,,,,6517,20156,24939,31403.36967,32528.90707,5449,,
,,,,,6518,20147,24902,31726.52041,33111.32394,5442,,
,,,,,6519,20627,25254,30232.60749,30939.20867,5419,,
,,,,,6520,21866,26611,28855.65833,28898.90988,5481,,
,,,,,6521,23588,28499,27759.63939,27002.34567,5568,,
,,,,,6522,25169,30035,27053.57997,25724.15511,5567,,
,,,,,6523,23487,27860,26559.95342,25009.0656,5596,,
,,,,,6524,20841,25035,26332.22274,24985.91661,5603,,
,,,,,6525,19892,23310,25856.24547,24497.35482,5495,,
,,,,,6526,18080,21359,25847.81621,25009.9944,5285,,
,,,,,6527,16390,19396,26439.92124,26237.96135,4973,,
,,,,,6528,14758,17604,28119.13963,29213.68647,4692,,
,,,,,6529,13786,16568,29560.9591,31934.95153,4468,,
,,,,,6530,12005,15077,30561.15739,33520.03751,4380,,
,,,,,6531,11362,14537,30708.43652,34079.85414,4372,,
,,,,,6532,10933,14183,30478.14394,33619.24904,4415,,
,,,,,6533,10569,13959,30984.87893,34233.06466,4529,,
,,,,,6534,10757,14391,30066.2305,32845.75394,4760,,
,,,,,6535,11419,15414,28926.59805,30922.76792,5082,,
,,,,,6536,12390,16271,28411.17055,29944.9091,5519,,
,,,,,6537,13757,17798,27946.39527,28781.96041,5761,,
,,,,,6538,15802,19591,27682.71405,28064.64906,5819,,
,,,,,6539,17373,20904,28490.67401,28370.83087,5807,,
,,,,,6540,18749,21880,29681.35711,29374.97469,5728,,
,,,,,6541,19882,22825,31568.35989,32761.22416,5594,,
,,,,,6542,19813,22695,31855.13119,33381.96654,5444,,
,,,,,6543,19709,22591,30342.47289,31311.34194,5369,,
,,,,,6544,19575,22622,29009.39382,29333.49171,5362,,
,,,,,6545,20001,23137,28015.86506,27588.6658,5436,,
,,,,,6546,19729,22936,27391.37565,26540.22298,5448,,
,,,,,6547,20993,24058,26952.85849,26068.92078,5480,,
,,,,,6548,21529,24759,26765.69053,26158.61406,5485,,
,,,,,6549,20836,23463,26300.49025,25843.66054,5313,,
,,,,,6550,19487,21938,26299.00965,26533.5487,5056,,
,,,,,6551,17829,20107,26893.76105,27923.31907,4806,,
,,,,,6552,15621,18011,28692.12652,30738.35498,4548,,
,,,,,6553,13310,15932,30135.65282,32840.4926,4378,,
,,,,,6554,11644,14520,31040.77876,34035.14506,4299,,
,,,,,6555,11020,14030,31183.55962,34417.32972,4267,,
,,,,,6556,10596,13675,30955.2476,33856.59631,4264,,
,,,,,6557,10213,13440,31453.67426,34361.00564,4306,,
,,,,,6558,10324,13739,24006.22464,25626.55415,4459,,
,,,,,6559,10750,14413,22802.52824,23910.53705,4712,,
,,,,,6560,11468,15051,22034.27687,22849.9559,5078,,
,,,,,6561,12612,16524,21466.07055,21592.43678,5411,,
,,,,,6562,14611,18363,21040.75952,20700.94425,5508,,
,,,,,6563,16382,19763,21136.71297,20607.28847,5493,,
,,,,,6564,17952,20996,21447.97782,21059.01541,5461,,
,,,,,6565,19380,22146,22682.8712,23792.21475,5376,,
,,,,,6566,19644,22330,22602.66197,24838.86272,5285,,
,,,,,6567,19670,22420,21417.52192,24012.86495,5227,,
,,,,,6568,19676,22647,20312.95288,23051.19612,5201,,
,,,,,6569,20127,23327,19221.51354,21766.07696,5296,,
,,,,,6570,19964,23218,18433.24836,20927.09316,5360,,
,,,,,6571,21182,24336,17830.25476,20338.52336,5388,,
,,,,,6572,21889,25264,17477.42667,20142.43661,5390,,
,,,,,6573,21564,23865,17261.04818,19961.75883,5223,,
,,,,,6574,20064,22061,17451.83506,20502.95582,4982,,
,,,,,6575,17928,19981,18334.16049,21768.7723,4701,,
,,,,,6576,15375,17661,20295.07962,24001.44754,4501,,
,,,,,6577,12231,14861,21440.50029,25389.76778,4425,,
,,,,,6578,11177,14018,22026.4456,25946.37946,4335,,
,,,,,6579,10522,13517,22574.8363,26149.49902,4315,,
,,,,,6580,10347,13484,22893.79707,25715.47187,4338,,
,,,,,6581,10199,13567,23504.97738,25919.72057,4398,,
,,,,,6582,10805,14715,23158.42744,24721.25867,4537,,
,,,,,6583,12709,17616,21916.91717,22925.86584,4762,,
,,,,,6584,16061,20235,21087.46925,21781.18112,5138,,
,,,,,6585,17437,21017,20466.72541,20470.4054,5515,,
,,,,,6586,17645,21345,19970.21062,19530.25923,5627,,
,,,,,6587,18335,22106,20029.6892,19386.14893,5669,,
,,,,,6588,19285,22848,20360.89421,19767.34062,5657,,
,,,,,6589,19939,23378,21609.69854,22413.31702,5581,,
,,,,,6590,19980,23474,21683.51818,23277.41171,5477,,
,,,,,6591,20487,23920,20660.19756,22274.28967,5403,,
,,,,,6592,21884,25361,19661.45507,21103.91682,5447,,
,,,,,6593,23537,27347,18589.34678,19557.22278,5631,,
,,,,,6594,24966,29010,17851.21021,18600.32832,5681,,
,,,,,6595,23268,26937,17279.21557,18673.25814,5758,,
,,,,,6596,21025,24654,16954.85204,18947.32955,5874,,
,,,,,6597,20675,23206,16766.9978,18901.45875,5741,,
,,,,,6598,18906,21133,16969.12226,19238.63881,5502,,
,,,,,6599,16776,18954,17789.51115,19972.86328,5156,,
,,,,,6600,14739,17007,19490.58632,21447.11787,4865,,
,,,,,6601,12801,15336,20568.61625,23476.39796,4733,,
,,,,,6602,11619,14480,21161.15647,24316.94442,4799,,
,,,,,6603,10908,13901,21725.42136,24744.53119,4832,,
,,,,,6604,10702,13799,22037.61947,24473.73991,4908,,
,,,,,6605,10530,13831,22635.70762,24776.91295,5025,,
,,,,,6606,11081,14969,28661.31756,30628.60162,5358,,
,,,,,6607,12901,17876,27489.21274,28468.43437,5960,,
,,,,,6608,16268,20731,26938.69064,27182.74564,6464,,
,,,,,6609,17589,21654,26487.94939,25667.9656,6477,,
,,,,,6610,17825,21959,26240.28957,24666.57568,6294,,
,,,,,6611,18542,22748,27091.6475,24792.93758,6069,,
,,,,,6612,19532,23583,28294.81036,25670.99573,5931,,
,,,,,6613,20291,24101,30086.71459,28846.67617,5756,,
,,,,,6614,20355,24096,30302.00038,29799.4497,5624,,
,,,,,6615,20917,24456,28815.95972,28337.96461,5498,,
,,,,,6616,22276,25805,27338.72587,26607.90649,5522,,
,,,,,6617,23924,27861,26195.12879,25889.83094,5636,,
,,,,,6618,25459,29724,25625.33196,26213.42916,5725,,
,,,,,6619,23897,27924,25304.27345,27276.70859,5820,,
,,,,,6620,21488,25034,25258.83203,28135.84879,5922,,
,,,,,6621,20697,23481,24807.74197,27959.21959,5790,,
,,,,,6622,18983,21544,24697.4652,28189.57089,5513,,
,,,,,6623,16929,19375,25210.24261,28466.70948,5249,,
,,,,,6624,14905,17447,26681.05609,29143.90701,5031,,
,,,,,6625,12994,15709,27906.62671,29741.38534,4933,,
,,,,,6626,11829,14831,28814.10498,30854.91313,4897,,
,,,,,6627,11113,14250,28930.47178,31324.97626,4917,,
,,,,,6628,10916,14117,28698.74242,30887.87503,4977,,
,,,,,6629,10749,14144,29167.26569,31473.97808,5152,,
,,,,,6630,11277,15269,28236.48265,29983.09878,5410,,
,,,,,6631,13089,18168,27108.65422,27908.3604,5966,,
,,,,,6632,16513,21082,26592.00767,26705.26218,6410,,
,,,,,6633,18107,22153,26165.96977,25322.95753,6342,,
,,,,,6634,18345,22531,25928.43526,24397.63839,6111,,
,,,,,6635,19068,23342,26785.85746,24577.96479,5893,,
,,,,,6636,20051,24120,28003.39695,25541.40839,5755,,
,,,,,6637,20729,24631,29820.33445,28766.45039,5599,,
,,,,,6638,20724,24719,29925.99781,29466.52053,5479,,
,,,,,6639,21257,25059,28434.66577,27923.99548,5413,,
,,,,,6640,22661,26248,27015.45173,26488.20354,5482,,
,,,,,6641,24363,27972,26082.02578,25858.6209,5605,,
,,,,,6642,25926,29409,25576.60419,25822.79216,5639,,
,,,,,6643,24299,27597,25286.05838,26359.17874,5727,,
,,,,,6644,21813,25145,25193.76425,26964.3143,5783,,
,,,,,6645,20975,23802,24744.55754,26606.04852,5668,,
,,,,,6646,19397,22013,24618.8656,26721.62084,5392,,
,,,,,6647,17272,20040,25132.81838,27003.79948,5162,,
,,,,,6648,15351,18187,26695.97377,28074.60593,4821,,
,,,,,6649,13421,16454,27861.30532,30127.03145,4549,,
,,,,,6650,12131,15488,28736.55686,31354.43683,4585,,
,,,,,6651,11354,14812,28767.96483,31723.52322,4586,,
,,,,,6652,11110,14642,28451.44545,31132.91461,4622,,
,,,,,6653,10909,14650,28848.10473,31634.77861,4769,,
,,,,,6654,11436,15766,27869.33642,30130.0666,5043,,
,,,,,6655,13210,18631,26703.68115,28161.78167,5621,,
,,,,,6656,16652,21625,26158.97084,27068.6507,6142,,
,,,,,6657,18278,22719,25722.42944,25805.94381,6171,,
,,,,,6658,18578,23252,25486.71186,25020.97583,6033,,
,,,,,6659,19319,24098,26350.36672,25146.66604,5881,,
,,,,,6660,20272,24896,27538.43755,25980.67848,5768,,
,,,,,6661,20937,25337,29362.13752,29065.73435,5609,,
,,,,,6662,20911,25260,29804.13625,29419.01186,5538,,
,,,,,6663,21378,25532,28651.4991,27682.83854,5327,,
,,,,,6664,22719,26800,27541.78833,27079.81951,5426,,
,,,,,6665,24296,28456,26790.80736,27329.78564,5718,,
,,,,,6666,25825,29721,26407.95881,27568.60466,5754,,
,,,,,6667,24212,27622,26212.30016,27918.97466,5750,,
,,,,,6668,21709,25286,26120.75787,28279.83472,5764,,
,,,,,6669,20834,23965,25615.5198,27762.1517,5579,,
,,,,,6670,19241,22203,25484.47169,27943.65765,5250,,
,,,,,6671,17278,20064,25917.84394,28115.74157,4957,,
,,,,,6672,15305,18118,27355.51673,28767.36912,4729,,
,,,,,6673,13306,16445,28648.56429,30380.29219,4490,,
,,,,,6674,12087,15404,29849.61294,32007.19788,4415,,
,,,,,6675,11307,14689,30084.97206,32845.11922,4452,,
,,,,,6676,11050,14512,29991.32234,32866.12613,4473,,
,,,,,6677,10840,14479,30582.79688,33799.66225,4587,,
,,,,,6678,11354,15514,29684.88783,32492.27458,4815,,
,,,,,6679,13019,18169,28580.96493,30545.34463,5299,,
,,,,,6680,16214,20810,28117.89159,29406.22383,5802,,
,,,,,6681,17676,21846,27710.05799,28098.30893,5819,,
,,,,,6682,18014,22397,27523.76091,27321.36149,5903,,
,,,,,6683,18886,23310,28398.89677,27565.3226,5852,,
,,,,,6684,19987,24242,29617.34493,28571.31073,5787,,
,,,,,6685,20733,24820,31561.7096,31839.65663,5699,,
,,,,,6686,20758,24975,31839.46019,31896.0225,5684,,
,,,,,6687,21308,25396,30493.1744,29451.73239,5630,,
,,,,,6688,22720,26753,29327.28589,27448.91906,5678,,
,,,,,6689,24335,28345,28326.80704,25758.75401,5774,,
,,,,,6690,25501,29336,27660.89403,25527.99135,5765,,
,,,,,6691,23169,27145,27201.92747,25781.78061,5748,,
,,,,,6692,20672,24575,27009.36381,26261.24213,5755,,
,,,,,6693,20049,23107,26547.24282,25997.79182,5585,,
,,,,,6694,18591,21454,26561.2489,26147.02743,5375,,
,,,,,6695,16918,19636,27236.9204,26638.19382,5055,,
,,,,,6696,15261,17968,29036.59076,28709.65484,4792,,
,,,,,6697,14417,17167,30226.23108,30745.40184,4569,,
,,,,,6698,12445,15567,31101.38866,31823.84993,4473,,
,,,,,6699,11703,14938,31167.61541,32101.15984,4446,,
,,,,,6700,11217,14551,30851.15189,31450.59859,4509,,
,,,,,6701,10748,14207,31299.74776,31867.10191,4633,,
,,,,,6702,10906,14600,30350.47281,30213.73467,4838,,
,,,,,6703,11496,15581,29211.09944,27982.39563,5211,,
,,,,,6704,12486,16506,28690.76143,26628.62277,5701,,
,,,,,6705,13785,18232,28203.50197,25069.56975,5795,,
,,,,,6706,15947,20200,27912.40258,24030.75018,5790,,
,,,,,6707,17678,21744,28603.14314,24111.23529,5749,,
,,,,,6708,19114,22995,29605.86801,24958.06631,5700,,
,,,,,6709,20429,23851,31382.88535,28263.7464,5622,,
,,,,,6710,20609,23813,31912.17881,29669.92409,5565,,
,,,,,6711,20598,23664,30810.91541,28838.63529,5513,,
,,,,,6712,20557,23395,29784.2893,27845.96534,5509,,
,,,,,6713,21152,23758,28799.14014,26618.93728,5567,,
,,,,,6714,20819,23046,28110.90466,25812.09094,5617,,
,,,,,6715,22100,23830,27668.16687,25456.39645,5709,,
,,,,,6716,22487,24430,27519.72527,25435.57244,5693,,
,,,,,6717,21289,22997,27085.09121,24924.57773,5562,,
,,,,,6718,19967,21743,27100.67178,25495.33291,5281,,
,,,,,6719,18173,19956,27691.64689,26923.59409,5027,,
,,,,,6720,15827,17968,29137.6062,29856.18808,4746,,
,,,,,6721,13608,16176,30281.62697,32241.52972,4527,,
,,,,,6722,11827,14751,31292.9396,34010.73572,4398,,
,,,,,6723,11192,14182,31429.92975,34761.17863,4339,,
,,,,,6724,10777,13994,31162.30299,34475.89255,4327,,
,,,,,6725,10389,13764,31650.28287,35076.08769,4370,,
,,,,,6726,10517,14085,24221.77327,26493.64936,4489,,
,,,,,6727,10927,14845,23116.03763,24778.24056,4719,,
,,,,,6728,11578,15323,22506.57423,23698.66102,5094,,
,,,,,6729,12681,16789,22088.15286,22447.13298,5461,,
,,,,,6730,14653,18581,21731.38082,21618.1268,5626,,
,,,,,6731,16173,19956,21872.82241,21626.51574,5698,,
,,,,,6732,17483,21184,22360.03788,22050.55943,5729,,
,,,,,6733,18723,22264,23900.00688,24777.68186,5649,,
,,,,,6734,19090,22329,23815.48035,25286.16866,5403,,
,,,,,6735,19213,22393,22708.39439,23735.6804,5233,,
,,,,,6736,19329,22510,21811.05325,22113.10683,5192,,
,,,,,6737,20062,23391,20890.03019,20393.20128,5265,,
,,,,,6738,19836,23523,20291.15875,19259.5136,5325,,
,,,,,6739,21179,25049,19823.82081,18500.70282,5385,,
,,,,,6740,22173,25207,19570.93875,18288.97707,5481,,
,,,,,6741,21160,23642,19415.84773,18029.66416,5469,,
,,,,,6742,19903,22260,19620.00604,18467.05312,5353,,
,,,,,6743,17952,20331,20391.26801,19676.92632,5176,,
,,,,,6744,15582,18254,22058.80958,22602.25029,4959,,
,,,,,6745,12430,15565,22794.2662,24583.97135,4818,,
,,,,,6746,11407,14816,23010.36829,25091.56105,4763,,
,,,,,6747,10748,14366,23391.39445,25335.53841,4737,,
,,,,,6748,10580,14339,23536.17432,24919.95962,4781,,
,,,,,6749,10451,14455,24008.71061,25086.71584,4862,,
,,,,,6750,10955,15392,23516.41947,23812.87838,5064,,
,,,,,6751,12254,17373,22141.88459,21925.98462,5278,,
,,,,,6752,14454,19345,21191.05707,20660.09217,5691,,
,,,,,6753,15847,20581,20461.56431,19241.78867,6018,,
,,,,,6754,16684,21148,19874.75365,18265.78792,6118,,
,,,,,6755,17668,21909,19785.42372,18134.13737,6086,,
,,,,,6756,18653,22529,19967.40149,18559.07639,5989,,
,,,,,6757,19281,22914,21238.74938,21218.16748,5903,,
,,,,,6758,19208,22804,21531.68299,22042.62273,5795,,
,,,,,6759,19569,23115,20717.12227,20780.25204,5738,,
,,,,,6760,20858,24369,19922.88993,19486.96529,5739,,
,,,,,6761,22372,26331,19126.66532,19999.41577,5739,,
,,,,,6762,23857,28247,18670.08767,21467.36182,5678,,
,,,,,6763,22733,27044,18368.29002,22548.79474,5741,,
,,,,,6764,20897,24417,18184.12617,23495.91096,5814,,
,,,,,6765,20134,22881,18040.95462,23806.46266,5694,,
,,,,,6766,18669,21139,18049.50792,24064.45876,5492,,
,,,,,6767,16666,19168,18469.21263,24086.98085,5227,,
,,,,,6768,14731,17378,19481.81769,23579.16503,5047,,
,,,,,6769,12855,15902,20223.89415,22795.3725,4984,,
,,,,,6770,11715,15106,20647.89072,22571.72284,4942,,
,,,,,6771,11023,14634,21107.47126,22845.1225,4954,,
,,,,,6772,10847,14596,21339.83354,22465.91995,4995,,
,,,,,6773,10707,14670,21847.73497,22827.68477,5072,,
,,,,,6774,11295,15878,27763.34901,28736.897,5298,,
,,,,,6775,13358,19051,26542.74211,26698.19711,5659,,
,,,,,6776,17013,21894,25942.60109,25549.49308,5929,,
,,,,,6777,18464,22450,25491.22648,24206.14299,6189,,
,,,,,6778,18493,22352,25231.10004,23374.37731,6255,,
,,,,,6779,18927,22790,26023.74703,23655.41908,6254,,
,,,,,6780,19664,23344,27151.33213,24626.45969,6168,,
,,,,,6781,20227,23668,28966.1722,27807.5486,5997,,
,,,,,6782,20167,23575,29483.22339,28552.02227,5854,,
,,,,,6783,20618,23881,28309.29916,26935.50791,5757,,
