Resource,NE_batteries_1,NE_biomass_1,NE_conventional_hydroelectric_1,NE_conventional_steam_coal_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combustion_turbine_1,NE_nuclear_1,NE_offshore_wind_turbine_1,NE_onshore_wind_turbine_1,NE_other_peaker_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,NY_batteries_1,NY_biomass_1,NY_conventional_hydroelectric_1,NY_hydroelectric_pumped_storage_1,NY_natural_gas_fired_combined_cycle_1,NY_natural_gas_fired_combustion_turbine_1,NY_nuclear_1,NY_onshore_wind_turbine_1,NY_other_peaker_1,NY_small_hydroelectric_1,NY_solar_photovoltaic_1,QC_conventional_hydroelectric_1,QC_conventional_steam_coal_1,QC_hydroelectric_pumped_storage_1,QC_natural_gas_fired_combustion_turbine_1,QC_onshore_wind_turbine_1,QC_other_peaker_1,QC_small_hydroelectric_1,QC_solar_photovoltaic_1,ON_conventional_hydroelectric_1,ON_conventional_steam_coal_1,ON_hydroelectric_pumped_storage_1,ON_natural_gas_fired_combustion_turbine_1,ON_natural_gas_fired_combined_cycle_1,ON_onshore_wind_turbine_1,ON_small_hydroelectric_1,ON_solar_photovoltaic_1,ON_nuclear_1,AT_conventional_hydroelectric_1,AT_conventional_steam_coal_1,AT_hydroelectric_pumped_storage_1,AT_natural_gas_fired_combustion_turbine_1,AT_natural_gas_fired_combined_cycle_1,AT_onshore_wind_turbine_1,AT_small_hydroelectric_1,AT_solar_photovoltaic_1,AT_nuclear_1,NY_naturalgas_ccavgcf_moderate_1,NE_naturalgas_ccavgcf_moderate_1,QC_naturalgas_ccavgcf_moderate_1,ON_naturalgas_ccavgcf_moderate_1,AT_naturalgas_ccavgcf_moderate_1,ON_biomass_1,AT_biomass_1,AT_other_peaker_1,NE_batteries_pld_1,NE_solar_photovoltaic_pld1,NY_solar_photovoltaic_pld_1,NY_onshore_wind_turbine_pld_1,NY_offshore_wind_turbine_pld_1,QC_conventional_hydroelectric_pld_1,QC_onshore_wind_turbine_pld1,AT_natural_gas_fired_combined_cycle_pld_1,AT_onshore_wind_turbine_pld_1,AT_solar_photovoltaic_pld_1,AT_nuclear_pld_1,AT_battery_pld_1,AT_small_hydroelectric_pld_1,ON_nuclear_SMR_upld_1,ON_hydroelectric_pumped_storage_upld_1,ON_Battery_upld_1,ON_naturalgas_ccavgcf_moderate_upld_1
t3304,741.0,0.0,1227.0,0.0,17489.354590709787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,16737.450000825094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.476192625273336e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634158.7615248314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561209.9083750986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.738798035443246e6,0.0,0.0,0.0,0.0,0.0,248.8695652173913,0.0,0.0,0.0,0.0,0.0
t3305,622.8260869565217,0.0,1227.0,0.0,15436.236807799856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,15112.738684427866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.478263581673336e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635179.0615248315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564943.0898678409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2068.2608695652175,0.0,0.0,0.0,0.0,5.740582035443246e6,0.0,0.0,0.0,0.0,0.0,386.8695652173913,0.0,0.0,0.0,0.0,0.0
t3306,415.2173913043478,0.0,1227.0,0.0,13383.119024889926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2692.5082489139995,13488.027368030638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.480334538073336e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636199.3615248315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568968.8858401811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.521739130435,0.0,0.0,0.0,0.0,5.742366035443246e6,0.0,0.0,0.0,0.0,0.0,223.82608695652175,0.0,0.0,0.0,0.0,0.0
t3307,207.6086956521739,0.0,854.8826976959972,0.0,11330.001241979995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2892.489405283346,11863.31605163341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.482405494473337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637219.6615248316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572759.5478505214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.7391304347826,0.0,0.0,0.0,0.0,5.744150035443246e6,0.0,0.0,0.0,0.0,0.0,361.82608695652175,0.0,0.0,0.0,0.0,0.0
t3308,0.0,0.0,789.4943488479986,0.0,9276.883459070064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3352.185130457,10238.604735236182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.484476450873337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638239.9615248316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576508.9868928457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.745934035443246e6,0.0,0.0,0.0,0.0,0.0,499.82608695652175,0.0,0.0,0.0,0.0,0.0
t3309,0.0,0.0,743.562,0.0,7223.765676160135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2145.380855630654,8613.893418838954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.486547407273337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639260.2615248316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580287.1209091734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.747718035443246e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t3310,0.0,0.0,743.562,0.0,5170.647893250204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.7979999999998,6989.182102441726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4886183636733375e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640280.5615248317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584320.5599514977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74866133395678e6,0.0,0.0,0.0,0.0,0.0,436.95652173913044,0.0,0.0,0.0,0.0,0.0
t3311,0.0,0.0,743.562,0.0,5281.657380991182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.798,8207.644102441725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.490689320073338e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641300.8615248317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588622.998993822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75044533395678e6,0.0,0.0,0.0,0.0,0.0,273.9130434782609,0.0,0.0,0.0,0.0,0.0
t3312,175.72,0.0,743.562,0.0,6821.405380991182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2291.3184484559038,9426.106102441725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.492760276473338e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644572.4479999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594243.028041742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.20000000000005,0.0,0.0,0.0,0.0,5.75222933395678e6,0.0,0.0,0.0,0.0,0.0,110.86956521739131,0.0,0.0,0.0,0.0,0.0
t3313,175.72,0.0,800.004,0.0,8361.153380991182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3222.8846790659036,10644.568102441724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.494831232873338e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648253.7479999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599794.0570896621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.4000000000001,0.0,0.0,0.0,0.0,5.75401333395678e6,0.0,0.0,0.0,0.0,0.0,248.8695652173913,0.0,0.0,0.0,0.0,0.0
t3314,351.44,0.0,1227.0,0.0,9900.901380991181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,11863.030102441724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.496902189273337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654321.1319999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605418.0861375821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.4000000000001,0.0,0.0,0.0,0.0,5.75579733395678e6,0.0,0.0,0.0,0.0,0.0,386.8695652173913,0.0,0.0,0.0,0.0,0.0
t3315,527.16,0.0,1227.0,0.0,11440.64938099118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,13081.492102441724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4989731456733376e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660388.5159999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612647.7461375821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533.6000000000001,0.0,0.0,0.0,0.0,5.75758133395678e6,0.0,0.0,0.0,0.0,0.0,386.8695652173913,0.0,0.0,0.0,0.0,0.0
t3316,389.55999999999995,0.0,1227.0,0.0,12980.39738099118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,14299.954102441723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.501044102073337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664609.8159999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619877.4061375821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2186.8,0.0,0.0,0.0,0.0,5.75936533395678e6,0.0,0.0,0.0,0.0,0.0,223.82608695652175,0.0,0.0,0.0,0.0,0.0
t3317,565.28,0.0,1227.0,0.0,14520.14538099118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,15518.416102441723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5031150584733374e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670677.1999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626704.2810778964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2186.8,0.0,0.0,0.0,0.0,5.76114933395678e6,0.0,0.0,0.0,0.0,0.0,60.782608695652186,0.0,0.0,0.0,0.0,0.0
t3318,741.0,0.0,1227.0,0.0,16059.89338099118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,16736.878102441722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.505186014873338e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675098.4999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631940.0347129924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.76293333395678e6,0.0,0.0,0.0,0.0,0.0,198.7826086956522,0.0,0.0,0.0,0.0,0.0
t3319,741.0,0.0,1227.0,0.0,17599.64138099118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,17955.34010244172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.507256971273338e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676118.7999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635698.9737557366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.76471733395678e6,0.0,0.0,0.0,0.0,0.0,336.7826086956522,0.0,0.0,0.0,0.0,0.0
t3320,741.0,0.0,1227.0,0.0,17148.258758298343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3493.5595266668715,17955.34010244172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.509327927673338e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677139.0999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639077.4127980609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.76650133395678e6,0.0,0.0,0.0,0.0,0.0,474.7826086956522,0.0,0.0,0.0,0.0,0.0
t3321,741.0,0.0,1120.6553512519977,0.0,16520.130926307585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916.3848877904356,17813.92988839601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.511398884073339e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678159.3999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642860.9432322513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.76828533395678e6,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0
t3322,741.0,0.0,1227.0,0.0,16520.130926307585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,16472.94167342645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.513469840473339e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679179.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646481.9164428256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.77006933395678e6,0.0,0.0,0.0,0.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0
t3323,741.0,0.0,1227.0,0.0,16520.130926307585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,15899.202997217604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.515540796873339e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650091.3554851499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.77185333395678e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t3324,741.0,0.0,1227.0,0.0,16520.130926307585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,14414.271938296231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5176117532733396e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518991.02277883305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653917.3161912523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.77363733395678e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t3325,741.0,0.0,1227.0,0.0,16424.942263279445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,13315.26231811941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51968270967334e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520011.32277883304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658040.7552335766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.77542133395678e6,0.0,0.0,0.0,0.0,0.0,436.95652173913044,0.0,0.0,0.0,0.0,0.0
t3326,741.0,0.0,1227.0,0.0,16424.942263279445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3872.0559562368035,12997.690531177826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52175366607334e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521031.622778833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662230.194275901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.77720533395678e6,0.0,0.0,0.0,0.0,0.0,273.9130434782609,0.0,0.0,0.0,0.0,0.0
t3327,741.0,0.0,1227.0,0.0,14371.824480369514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,11372.979214780598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5238246224733405e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522051.922778833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666162.6333182253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.77898933395678e6,0.0,0.0,0.0,0.0,0.0,411.9130434782609,0.0,0.0,0.0,0.0,0.0
t3328,741.0,0.0,1227.0,0.0,12318.706697459584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,9748.26789838337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.525895578873341e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523072.222778833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670057.0723605496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.78077333395678e6,0.0,0.0,0.0,0.0,0.0,549.9130434782609,0.0,0.0,0.0,0.0,0.0
t3329,533.3913043478261,0.0,1096.938,0.0,10265.588914549653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,8123.556581986142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.527966535273341e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524092.522778833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673937.1197217647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2068.2608695652175,0.0,0.0,0.0,0.0,5.78155733395678e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t3330,325.78260869565224,0.0,1227.0,0.0,8212.471131639722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2692.5082489139995,6498.845265588914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5300374916733414e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525112.822778833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678026.558764089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.3155965739115,0.0,0.0,0.0,0.0,5.78334133395678e6,0.0,0.0,0.0,0.0,0.0,436.95652173913044,0.0,0.0,0.0,0.0,0.0
t3331,118.17391304347834,0.0,743.5619999999999,0.0,6159.353348729792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3045.8062489139993,4874.133949191686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.532108448073342e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526133.122778833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682167.9978064133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.5764661391289,0.0,0.0,0.0,0.0,5.78512533395678e6,0.0,0.0,0.0,0.0,0.0,273.9130434782609,0.0,0.0,0.0,0.0,0.0
t3332,0.0,0.0,743.5619999999999,0.0,4106.235565819861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2443.819561630651,3249.422632794457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.534179404473342e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527153.4227788331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686295.4368487376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7866766724164225e6,0.0,0.0,0.0,0.0,0.0,110.86956521739131,0.0,0.0,0.0,0.0,0.0
t3333,0.0,0.0,1050.312,0.0,2053.1177829099306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.798,1624.7113163972285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.536250360873342e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528173.7227788331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690118.875891062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7884606724164225e6,0.0,0.0,0.0,0.0,0.0,248.8695652173913,0.0,0.0,0.0,0.0,0.0
t3334,0.0,0.0,743.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5383213172733426e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529194.0227788332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694082.3149333863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7902446724164225e6,0.0,0.0,0.0,0.0,0.0,386.8695652173913,0.0,0.0,0.0,0.0,0.0
t3335,0.0,0.0,743.562,0.0,902.3899442916727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.798,1218.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.540392273673343e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530214.3227788332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698538.2539761305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7920286724164225e6,0.0,0.0,0.0,0.0,0.0,386.8695652173913,0.0,0.0,0.0,0.0,0.0
t3336,175.72,0.0,743.562,0.0,2442.1379442916727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2846.2677129670305,2436.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.542463230073343e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534060.2593819512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704297.0503683545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.2,0.0,0.0,0.0,0.0,5.7938126724164225e6,0.0,0.0,0.0,0.0,0.0,373.57781275923577,0.0,0.0,0.0,0.0,0.0
t3337,351.44,0.0,800.004,0.0,3981.885944291673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3788.248558282687,3655.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5445341864733435e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539992.758465672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710481.0794162746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306.4,0.0,0.0,0.0,0.0,5.7955966724164225e6,0.0,0.0,0.0,0.0,0.0,210.5343344983662,0.0,0.0,0.0,0.0,0.0
t3338,143.8313043478261,0.0,1227.0,0.0,5521.633944291672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3063.729403598343,4873.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.546605142873343e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546060.142465672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717710.7394162746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959.6000000000001,0.0,0.0,0.0,0.0,5.7973806724164225e6,0.0,0.0,0.0,0.0,0.0,348.5343344983662,0.0,0.0,0.0,0.0,0.0
t3339,319.5513043478261,0.0,1227.0,0.0,7061.381944291672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,6092.3099999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5486760992733434e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552127.5264656721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724940.3994162746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2612.8,0.0,0.0,0.0,0.0,5.7991646724164225e6,0.0,0.0,0.0,0.0,0.0,486.5343344983662,0.0,0.0,0.0,0.0,0.0
t3340,495.2713043478261,0.0,1227.0,0.0,8601.129944291672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,7310.771999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.550747055673344e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558194.9104656721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732170.0594162747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2125.133109625317,0.0,0.0,0.0,0.0,5.8009486724164225e6,0.0,0.0,0.0,0.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0
